ID_Sesion,NivelEstudiante,Disciplina,FechaSesion,DuracionMinutos,TotalIndicaciones,TipoTarea,NivelAsistenciaIA,ResultadoFinal,UsadoNuevamente,CalificacionSatisfaccion
SESSION08605,Preparatoria,Ingeniería,2025-03-13,34.96,10,Estudio,4,Tarea Completada,True,3.8
SESSION08606,Universitario,Ingeniería,2024-10-26,11.7,4,Estudio,5,Tarea Completada,True,5.0
SESSION08607,Graduado,Matemáticas,2025-01-25,28.2,9,Ayuda con Tareas,5,Idea Rezagada,True,5.0
SESSION08608,Universitario,Historia,2024-10-28,28.19,10,Ayuda con Tareas,5,Tarea Completada,True,5.0
SESSION08609,Universitario,Historia,2024-08-29,3.46,1,Ayuda con Tareas,3,Idea Rezagada,True,3.6
SESSION08610,Universitario,Historia,2024-09-02,3.93,1,Redacción,5,Idea Rezagada,True,4.0
SESSION08611,Graduado,Psicología,2025-02-05,13.49,5,Redacción,5,Tarea Completada,True,4.0
SESSION08612,Universitario,Negocios,2025-03-10,4.89,1,Redacción,5,Confundido,True,5.0
SESSION08613,Universitario,Negocios,2024-09-30,4.78,1,Lluvia de Ideas,3,Tarea Completada,True,4.3
SESSION08614,Universitario,Negocios,2024-07-18,10.36,3,Redacción,3,Tarea Completada,True,2.9
SESSION08615,Universitario,Negocios,2025-03-15,13.56,5,Ayuda con Tareas,2,Tarea Completada,True,2.0
SESSION08617,Universitario,Matemáticas,2025-02-01,19.11,7,Investigación,3,Confundido,True,2.4
SESSION08619,Graduado,Psicología,2025-03-27,23.37,5,Redacción,2,Tarea Completada,True,2.7
SESSION08620,Graduado,Psicología,2024-10-30,28.55,6,Ayuda con Tareas,4,Tarea Completada,True,4.2
SESSION08621,Universitario,Ciencias de la Computación,2024-10-23,38.19,12,Redacción,4,Tarea Completada,True,4.2
SESSION08622,Graduado,Biología,2024-08-02,14.37,6,Redacción,4,Tarea Completada,True,3.9
SESSION08623,Graduado,Psicología,2024-11-28,25.41,12,Redacción,2,Tarea Completada,True,2.3
SESSION08625,Graduado,Psicología,2025-01-05,28.49,6,Ayuda con Tareas,3,Tarea Completada,True,3.3
SESSION08626,Graduado,Negocios,2024-10-29,10.11,3,Lluvia de Ideas,4,Gave Up,True,3.8
SESSION08627,Universitario,Psicología,2024-12-31,11.77,3,Programación,5,Tarea Completada,True,5.0
SESSION08628,Universitario,Historia,2024-11-14,21.58,6,Redacción,3,Idea Rezagada,True,1.7
SESSION08629,Preparatoria,Ingeniería,2025-02-17,6.11,1,Redacción,5,Tarea Completada,True,5.0
SESSION08630,Universitario,Ingeniería,2024-07-26,11.68,4,Redacción,3,Idea Rezagada,True,3.2
SESSION08631,Preparatoria,Psicología,2024-12-15,3.59,1,Redacción,4,Tarea Completada,True,5.0
SESSION08632,Preparatoria,Ingeniería,2024-07-19,36.18,8,Lluvia de Ideas,3,Tarea Completada,True,2.9
SESSION08633,Universitario,Biología,2024-07-15,15.53,4,Estudio,2,Tarea Completada,True,2.8
SESSION08635,Preparatoria,Biología,2025-06-14,10.99,2,Redacción,4,Confundido,True,5.0
SESSION08636,Universitario,Matemáticas,2024-07-14,13.08,2,Ayuda con Tareas,3,Idea Rezagada,True,1.2
SESSION08638,Preparatoria,Psicología,2025-05-20,14.42,2,Estudio,4,Idea Rezagada,True,1.4
SESSION08639,Universitario,Ciencias de la Computación,2025-02-26,1.29,1,Programación,4,Tarea Completada,True,2.5
SESSION08640,Universitario,Ingeniería,2024-07-12,11.51,7,Estudio,3,Tarea Completada,True,3.6
SESSION08641,Universitario,Biología,2024-11-12,30.18,3,Redacción,2,Tarea Completada,True,1.0
SESSION08642,Universitario,Ingeniería,2024-10-21,11.28,3,Estudio,4,Idea Rezagada,True,4.3
SESSION08643,Universitario,Ciencias de la Computación,2025-02-11,27.46,5,Redacción,3,Tarea Completada,True,3.7
SESSION08644,Preparatoria,Psicología,2024-07-30,5.4,2,Ayuda con Tareas,4,Idea Rezagada,True,5.0
SESSION08645,Graduado,Historia,2024-10-02,13.48,3,Redacción,5,Idea Rezagada,True,4.9
SESSION08646,Universitario,Ciencias de la Computación,2024-12-15,12.01,5,Redacción,3,Confundido,True,2.5
SESSION08647,Universitario,Biología,2024-12-17,11.85,2,Ayuda con Tareas,4,Tarea Completada,True,3.5
SESSION08649,Universitario,Psicología,2024-10-06,8.1,3,Programación,3,Confundido,True,3.7
SESSION08651,Preparatoria,Negocios,2024-09-21,13.13,4,Ayuda con Tareas,4,Tarea Completada,True,3.3
SESSION08652,Preparatoria,Matemáticas,2025-04-16,13.4,3,Ayuda con Tareas,4,Tarea Completada,True,4.9
SESSION08654,Preparatoria,Biología,2025-02-27,2.41,1,Programación,4,Tarea Completada,True,3.8
SESSION08656,Preparatoria,Ciencias de la Computación,2024-11-09,15.35,6,Lluvia de Ideas,4,Idea Rezagada,True,4.0
SESSION08657,Universitario,Ingeniería,2025-04-19,13.73,5,Estudio,2,Confundido,True,3.1
SESSION08658,Universitario,Negocios,2024-08-17,4.59,2,Investigación,4,Confundido,True,3.6
SESSION08659,Universitario,Ciencias de la Computación,2024-10-17,22.31,7,Redacción,2,Idea Rezagada,True,2.5
SESSION08660,Universitario,Ciencias de la Computación,2024-12-11,11.02,3,Redacción,3,Tarea Completada,True,3.8
SESSION08661,Graduado,Ingeniería,2025-05-29,21.1,7,Redacción,2,Tarea Completada,True,2.0
SESSION08664,Universitario,Matemáticas,2025-04-08,30.8,8,Estudio,4,Confundido,True,3.5
SESSION08665,Universitario,Biología,2025-05-21,8.07,1,Programación,4,Idea Rezagada,True,2.6
SESSION08667,Graduado,Biología,2024-10-16,7.73,1,Redacción,4,Tarea Completada,True,3.4
SESSION08668,Universitario,Biología,2024-08-06,42.4,14,Redacción,4,Tarea Completada,True,4.1
SESSION08669,Graduado,Historia,2025-05-13,16.79,6,Redacción,3,Tarea Completada,True,3.0
SESSION08670,Graduado,Negocios,2025-04-26,48.91,23,Redacción,4,Confundido,True,4.6
SESSION08671,Graduado,Matemáticas,2025-05-17,6.06,1,Ayuda con Tareas,3,Idea Rezagada,True,1.8
SESSION08672,Graduado,Ingeniería,2025-01-21,23.13,8,Lluvia de Ideas,4,Idea Rezagada,True,3.9
SESSION08673,Graduado,Historia,2024-08-09,6.08,1,Ayuda con Tareas,5,Idea Rezagada,True,5.0
SESSION08674,Universitario,Matemáticas,2024-11-09,15.84,4,Redacción,4,Gave Up,True,5.0
SESSION08675,Universitario,Matemáticas,2025-02-04,51.62,20,Redacción,3,Tarea Completada,True,3.1
SESSION08677,Preparatoria,Ingeniería,2025-03-23,11.3,7,Redacción,3,Gave Up,True,3.6
SESSION08678,Preparatoria,Ciencias de la Computación,2025-01-27,15.75,4,Redacción,3,Idea Rezagada,True,2.0
SESSION08679,Universitario,Psicología,2025-01-31,11.38,2,Programación,4,Tarea Completada,True,4.9
SESSION08680,Preparatoria,Historia,2024-12-19,18.51,5,Ayuda con Tareas,4,Tarea Completada,True,2.8
SESSION08682,Universitario,Ingeniería,2024-10-02,48.04,12,Investigación,5,Gave Up,True,5.0
SESSION08683,Universitario,Psicología,2024-10-14,43.98,10,Redacción,4,Idea Rezagada,True,2.9
SESSION08686,Universitario,Psicología,2025-04-14,14.61,3,Redacción,4,Idea Rezagada,True,3.1
SESSION08687,Graduado,Historia,2024-09-10,7.26,1,Estudio,2,Idea Rezagada,True,3.9
SESSION08689,Universitario,Historia,2024-10-31,11.98,2,Lluvia de Ideas,1,Idea Rezagada,True,2.1
SESSION08690,Preparatoria,Biología,2024-09-21,9.81,2,Investigación,4,Tarea Completada,True,3.3
SESSION08691,Universitario,Historia,2024-12-30,16.65,6,Programación,2,Tarea Completada,True,3.4
SESSION08692,Preparatoria,Negocios,2025-01-08,13.0,3,Redacción,3,Tarea Completada,True,3.6
SESSION08693,Universitario,Psicología,2025-01-17,18.15,2,Redacción,4,Idea Rezagada,True,4.2
SESSION08694,Graduado,Historia,2024-07-05,5.23,1,Ayuda con Tareas,4,Confundido,True,2.2
SESSION08696,Graduado,Matemáticas,2024-09-07,8.24,1,Ayuda con Tareas,3,Confundido,True,2.7
SESSION08697,Universitario,Ingeniería,2024-08-11,12.6,3,Programación,2,Gave Up,True,3.1
SESSION08698,Preparatoria,Ingeniería,2025-01-15,12.18,3,Programación,5,Tarea Completada,True,4.4
SESSION08699,Universitario,Biología,2024-09-16,4.58,1,Estudio,3,Tarea Completada,True,4.2
SESSION08700,Graduado,Historia,2024-12-04,19.12,4,Redacción,5,Idea Rezagada,True,5.0
SESSION08701,Preparatoria,Ciencias de la Computación,2024-07-26,1.46,1,Ayuda con Tareas,5,Tarea Completada,True,4.6
SESSION08702,Universitario,Ingeniería,2025-05-29,22.09,4,Investigación,3,Tarea Completada,True,2.2
SESSION08703,Graduado,Biología,2025-04-25,32.08,11,Ayuda con Tareas,3,Tarea Completada,True,3.1
SESSION08704,Graduado,Matemáticas,2024-07-20,22.06,4,Programación,3,Confundido,True,5.0
SESSION08705,Universitario,Historia,2025-03-18,24.75,5,Estudio,4,Tarea Completada,True,4.9
SESSION08706,Universitario,Biología,2024-09-10,22.54,8,Ayuda con Tareas,3,Tarea Completada,True,3.7
SESSION08707,Universitario,Ciencias de la Computación,2024-09-25,1.11,1,Estudio,3,Confundido,True,2.4
SESSION08708,Graduado,Ingeniería,2025-05-10,23.13,5,Programación,4,Idea Rezagada,True,2.9
SESSION08709,Universitario,Historia,2025-03-01,11.98,4,Redacción,4,Tarea Completada,True,2.4
SESSION08710,Universitario,Ciencias de la Computación,2025-04-07,44.59,17,Redacción,5,Idea Rezagada,True,5.0
SESSION08711,Preparatoria,Matemáticas,2025-06-15,30.28,6,Redacción,5,Idea Rezagada,True,3.7
SESSION08712,Universitario,Ingeniería,2025-02-12,11.24,4,Lluvia de Ideas,4,Idea Rezagada,True,4.6
SESSION08714,Graduado,Psicología,2024-12-06,24.94,6,Redacción,4,Tarea Completada,True,3.0
SESSION08715,Universitario,Negocios,2025-06-22,21.51,4,Redacción,4,Confundido,True,4.5
SESSION08716,Universitario,Ingeniería,2024-07-08,23.5,8,Redacción,4,Tarea Completada,True,2.6
SESSION08717,Universitario,Negocios,2025-01-09,1.88,1,Ayuda con Tareas,4,Idea Rezagada,True,4.0
SESSION08718,Graduado,Ciencias de la Computación,2024-12-25,50.9,16,Estudio,4,Confundido,True,5.0
SESSION08720,Universitario,Matemáticas,2025-01-17,19.0,6,Redacción,4,Tarea Completada,True,5.0
SESSION08721,Universitario,Biología,2025-06-04,30.25,6,Redacción,3,Idea Rezagada,True,2.3
SESSION08722,Universitario,Matemáticas,2024-08-30,35.29,7,Redacción,3,Gave Up,True,1.0
SESSION08723,Universitario,Ingeniería,2025-05-05,33.08,9,Lluvia de Ideas,2,Idea Rezagada,True,1.4
SESSION08724,Graduado,Psicología,2025-06-13,37.1,7,Programación,5,Tarea Completada,True,5.0
SESSION08726,Graduado,Ciencias de la Computación,2024-07-20,29.0,11,Ayuda con Tareas,4,Confundido,True,4.6
SESSION08727,Universitario,Biología,2024-11-07,16.86,3,Redacción,5,Idea Rezagada,True,4.6
SESSION08728,Universitario,Biología,2025-04-28,8.82,2,Ayuda con Tareas,3,Confundido,True,4.6
SESSION08729,Graduado,Matemáticas,2024-08-30,33.96,15,Programación,3,Tarea Completada,True,2.3
SESSION08730,Preparatoria,Matemáticas,2024-12-27,15.57,3,Estudio,5,Confundido,True,3.4
SESSION08731,Universitario,Historia,2025-01-20,24.85,6,Ayuda con Tareas,5,Tarea Completada,True,1.4
SESSION08732,Universitario,Negocios,2024-12-25,20.67,8,Estudio,4,Idea Rezagada,True,4.2
SESSION08733,Preparatoria,Ingeniería,2024-09-08,18.23,1,Redacción,2,Tarea Completada,True,2.1
SESSION08735,Universitario,Negocios,2024-10-12,27.81,11,Programación,3,Tarea Completada,True,3.5
SESSION08736,Universitario,Historia,2025-05-11,16.1,3,Redacción,4,Tarea Completada,True,3.3
SESSION08737,Universitario,Negocios,2025-02-02,20.27,4,Programación,2,Tarea Completada,True,1.0
SESSION08738,Universitario,Historia,2024-12-09,4.48,1,Redacción,4,Tarea Completada,True,3.1
SESSION08739,Universitario,Historia,2024-09-03,48.0,12,Programación,3,Idea Rezagada,True,2.7
SESSION08740,Universitario,Ingeniería,2024-10-24,13.25,4,Programación,3,Tarea Completada,True,2.6
SESSION08741,Universitario,Biología,2025-03-16,20.04,6,Ayuda con Tareas,2,Gave Up,True,1.7
SESSION08742,Universitario,Biología,2024-07-18,4.71,1,Programación,5,Tarea Completada,True,4.3
SESSION08743,Preparatoria,Ciencias de la Computación,2024-10-17,17.56,4,Programación,4,Confundido,True,4.5
SESSION08744,Graduado,Ciencias de la Computación,2024-09-02,14.63,3,Redacción,3,Tarea Completada,True,2.9
SESSION08745,Universitario,Biología,2024-08-10,22.29,5,Estudio,3,Idea Rezagada,True,4.0
SESSION08746,Graduado,Ingeniería,2024-12-13,17.28,4,Redacción,3,Confundido,True,3.9
SESSION08747,Preparatoria,Negocios,2025-03-19,24.64,6,Redacción,3,Gave Up,True,2.4
SESSION08748,Universitario,Negocios,2024-10-20,9.28,2,Redacción,4,Confundido,True,5.0
SESSION08749,Universitario,Psicología,2024-11-29,17.04,5,Redacción,5,Idea Rezagada,True,5.0
SESSION08751,Universitario,Biología,2025-05-13,26.78,6,Redacción,4,Tarea Completada,True,3.8
SESSION08752,Universitario,Historia,2025-03-07,17.0,5,Redacción,3,Tarea Completada,True,3.1
SESSION08753,Preparatoria,Psicología,2024-09-14,47.22,12,Estudio,2,Tarea Completada,True,1.9
SESSION08754,Universitario,Historia,2025-06-18,21.86,5,Lluvia de Ideas,2,Idea Rezagada,True,1.2
SESSION08755,Universitario,Biología,2024-10-29,16.74,4,Redacción,2,Tarea Completada,True,2.1
SESSION08756,Universitario,Ingeniería,2025-04-03,12.3,4,Programación,4,Tarea Completada,True,4.9
SESSION08757,Universitario,Ciencias de la Computación,2024-09-19,7.49,3,Programación,4,Tarea Completada,True,2.2
SESSION08758,Universitario,Psicología,2024-12-28,15.27,4,Ayuda con Tareas,4,Tarea Completada,True,4.8
SESSION08759,Universitario,Historia,2025-01-19,11.36,3,Estudio,3,Idea Rezagada,True,3.5
SESSION08760,Universitario,Historia,2025-05-02,28.66,7,Estudio,3,Idea Rezagada,True,2.7
SESSION08761,Graduado,Psicología,2025-04-24,29.49,11,Redacción,3,Idea Rezagada,True,3.7
SESSION08762,Universitario,Negocios,2025-01-08,27.89,13,Estudio,2,Tarea Completada,True,2.0
SESSION08764,Universitario,Negocios,2024-08-02,22.29,9,Programación,4,Gave Up,True,3.4
SESSION08765,Preparatoria,Biología,2025-01-08,22.04,7,Ayuda con Tareas,4,Confundido,True,2.8
SESSION08766,Universitario,Historia,2025-01-29,30.0,11,Programación,2,Tarea Completada,True,1.3
SESSION08767,Graduado,Ingeniería,2025-05-25,12.96,20,Redacción,3,Idea Rezagada,True,3.1
SESSION08768,Preparatoria,Ciencias de la Computación,2024-08-04,47.11,11,Redacción,2,Gave Up,True,2.4
SESSION08769,Universitario,Matemáticas,2024-11-09,44.61,15,Estudio,3,Idea Rezagada,True,2.7
SESSION08770,Preparatoria,Biología,2024-12-05,34.25,12,Redacción,4,Confundido,True,1.3
SESSION08771,Universitario,Psicología,2025-03-17,42.87,3,Redacción,2,Tarea Completada,True,1.9
SESSION08772,Universitario,Historia,2024-12-26,16.31,3,Programación,4,Tarea Completada,True,3.5
SESSION08773,Universitario,Ciencias de la Computación,2024-09-05,9.6,2,Programación,5,Confundido,True,5.0
SESSION08774,Universitario,Matemáticas,2024-10-15,23.54,3,Redacción,5,Idea Rezagada,True,5.0
SESSION08775,Universitario,Negocios,2024-10-10,8.34,1,Programación,4,Confundido,True,3.1
SESSION08776,Universitario,Negocios,2025-05-27,20.94,6,Estudio,3,Tarea Completada,True,2.8
SESSION08777,Universitario,Matemáticas,2024-11-19,15.04,6,Estudio,3,Confundido,True,3.1
SESSION08779,Universitario,Negocios,2024-07-28,59.17,20,Estudio,3,Tarea Completada,True,3.6
SESSION08780,Universitario,Historia,2025-04-05,27.47,5,Redacción,2,Tarea Completada,True,3.1
SESSION08781,Universitario,Ingeniería,2024-12-27,6.27,1,Redacción,4,Tarea Completada,True,4.9
SESSION08782,Graduado,Psicología,2024-12-12,33.96,7,Estudio,5,Tarea Completada,True,3.3
SESSION08783,Preparatoria,Biología,2025-04-08,16.98,3,Investigación,4,Idea Rezagada,True,3.8
SESSION08784,Universitario,Ciencias de la Computación,2024-11-18,31.98,15,Programación,5,Tarea Completada,True,3.7
SESSION08785,Universitario,Ingeniería,2025-04-24,17.37,5,Estudio,4,Confundido,True,4.5
SESSION08786,Graduado,Psicología,2024-08-26,15.97,3,Ayuda con Tareas,3,Tarea Completada,True,3.5
SESSION08787,Universitario,Ciencias de la Computación,2025-02-09,16.14,4,Estudio,3,Idea Rezagada,True,2.8
SESSION08788,Universitario,Matemáticas,2025-05-04,32.73,12,Redacción,1,Confundido,True,2.0
SESSION08790,Preparatoria,Ciencias de la Computación,2025-02-07,13.39,3,Estudio,3,Gave Up,True,2.2
SESSION08791,Universitario,Psicología,2024-12-19,40.62,8,Redacción,4,Idea Rezagada,True,4.2
SESSION08792,Universitario,Psicología,2024-07-19,16.09,3,Redacción,4,Tarea Completada,True,4.2
SESSION08793,Preparatoria,Matemáticas,2024-10-22,3.13,1,Ayuda con Tareas,4,Gave Up,True,3.4
SESSION08794,Universitario,Ingeniería,2024-09-19,5.3,1,Estudio,4,Tarea Completada,True,5.0
SESSION08795,Universitario,Negocios,2024-09-13,15.18,4,Estudio,3,Idea Rezagada,True,2.2
SESSION08796,Universitario,Negocios,2025-03-14,32.94,5,Estudio,3,Idea Rezagada,True,4.7
SESSION08798,Universitario,Ciencias de la Computación,2024-08-16,28.26,4,Programación,5,Confundido,True,5.0
SESSION08799,Graduado,Ciencias de la Computación,2025-02-07,7.28,2,Ayuda con Tareas,3,Tarea Completada,True,4.6
SESSION08800,Preparatoria,Ingeniería,2025-02-13,1.62,1,Investigación,3,Idea Rezagada,True,4.3
SESSION08801,Universitario,Ingeniería,2025-02-02,10.79,3,Programación,5,Idea Rezagada,True,5.0
SESSION08802,Universitario,Negocios,2024-10-01,2.61,2,Redacción,4,Tarea Completada,True,5.0
SESSION08803,Universitario,Ingeniería,2025-06-04,20.41,6,Redacción,3,Confundido,True,2.2
SESSION08804,Universitario,Matemáticas,2024-11-17,43.4,15,Ayuda con Tareas,4,Tarea Completada,True,3.8
SESSION08805,Universitario,Psicología,2025-02-23,23.42,6,Programación,3,Tarea Completada,True,4.2
SESSION08806,Graduado,Matemáticas,2025-04-28,5.13,1,Redacción,3,Idea Rezagada,True,3.5
SESSION08807,Preparatoria,Negocios,2024-12-07,19.95,4,Redacción,5,Confundido,True,5.0
SESSION08808,Preparatoria,Negocios,2024-10-03,13.5,3,Investigación,4,Confundido,True,3.3
SESSION08809,Graduado,Ingeniería,2025-06-10,2.99,1,Programación,5,Tarea Completada,True,5.0
SESSION08810,Preparatoria,Biología,2024-11-03,8.58,2,Redacción,4,Tarea Completada,True,3.9
SESSION08812,Universitario,Ingeniería,2025-02-15,11.94,3,Estudio,3,Idea Rezagada,True,4.3
SESSION08813,Universitario,Matemáticas,2025-02-07,6.24,5,Estudio,5,Tarea Completada,True,4.6
SESSION08814,Universitario,Biología,2025-02-02,6.85,2,Redacción,4,Confundido,True,2.8
SESSION08815,Universitario,Biología,2025-02-06,32.4,9,Ayuda con Tareas,2,Tarea Completada,True,1.0
SESSION08816,Universitario,Negocios,2025-04-26,2.38,1,Programación,4,Tarea Completada,True,4.6
SESSION08817,Universitario,Biología,2024-07-05,15.28,4,Programación,5,Confundido,True,4.2
SESSION08818,Universitario,Biología,2025-03-18,27.63,8,Ayuda con Tareas,4,Idea Rezagada,True,3.7
SESSION08819,Preparatoria,Ingeniería,2025-05-13,10.99,1,Estudio,3,Confundido,True,3.5
SESSION08822,Universitario,Historia,2025-01-16,10.19,2,Redacción,5,Tarea Completada,True,5.0
SESSION08823,Graduado,Historia,2025-02-10,1.58,5,Estudio,4,Idea Rezagada,True,3.2
SESSION08824,Preparatoria,Psicología,2025-01-25,17.46,3,Redacción,3,Tarea Completada,True,2.3
SESSION08825,Universitario,Matemáticas,2024-11-03,26.69,12,Redacción,1,Idea Rezagada,True,1.0
SESSION08826,Universitario,Biología,2024-12-27,11.72,14,Redacción,4,Tarea Completada,True,2.7
SESSION08827,Preparatoria,Psicología,2024-09-20,33.15,9,Estudio,3,Tarea Completada,True,2.7
SESSION08829,Universitario,Historia,2024-06-30,13.76,4,Programación,3,Tarea Completada,True,4.0
SESSION08831,Universitario,Negocios,2025-06-10,28.57,11,Investigación,4,Idea Rezagada,True,4.6
SESSION08832,Universitario,Biología,2024-09-22,17.85,4,Redacción,3,Tarea Completada,True,3.3
SESSION08833,Universitario,Ingeniería,2025-05-13,17.48,14,Estudio,5,Tarea Completada,True,4.1
SESSION08835,Universitario,Negocios,2025-03-16,10.73,4,Investigación,3,Gave Up,True,2.1
SESSION08836,Universitario,Negocios,2025-03-26,30.48,6,Ayuda con Tareas,2,Idea Rezagada,True,2.0
SESSION08837,Preparatoria,Ingeniería,2024-11-03,22.09,6,Ayuda con Tareas,3,Tarea Completada,True,2.7
SESSION08838,Universitario,Ciencias de la Computación,2024-08-26,33.92,9,Programación,5,Confundido,True,5.0
SESSION08839,Graduado,Matemáticas,2024-07-30,2.6,1,Programación,3,Confundido,True,3.4
SESSION08840,Universitario,Ingeniería,2025-03-24,11.07,3,Programación,3,Idea Rezagada,True,3.5
SESSION08842,Universitario,Matemáticas,2025-01-19,19.26,7,Redacción,5,Idea Rezagada,True,5.0
SESSION08843,Preparatoria,Biología,2025-02-09,48.36,21,Estudio,4,Idea Rezagada,True,4.4
SESSION08844,Graduado,Psicología,2024-11-30,32.04,8,Ayuda con Tareas,4,Idea Rezagada,True,1.3
SESSION08848,Universitario,Historia,2025-06-10,10.11,2,Programación,2,Idea Rezagada,True,1.1
